contract_number,client_account,S3_full_path,file_name,doc_type,S3_vectors,OpenSearch
58456,AXIOM Systems,s3://ml-legal-restricted/contract-docs/58456/BAA - Axiom (2013).pdf,BAA - Axiom (2013).pdf,BAA,True,--
58454,AXIOM Systems,s3://ml-legal-restricted/contract-docs/58454/Axiom Systems General Consulting Agreement Amend #1 1 2 2008 (1).pdf,Axiom Systems General Consulting Agreement Amend #1 1 2 2008 (1).pdf,Amendment,True,--
58453,AXIOM Systems,s3://ml-legal-restricted/contract-docs/58453/Axiom Systems General Consulting Agreement (1).pdf,Axiom Systems General Consulting Agreement (1).pdf,MSA,True,--
68622,AXIOM Systems,s3://ml-legal-restricted/contract-docs/68622/AXIOM SOW 3 AMD 3 add AS.docx,AXIOM SOW 3 AMD 3 add AS.docx,Amendment,True,--
68382,AXIOM Systems,s3://ml-legal-restricted/contract-docs/68382/AXIOM SOW 3 Amendment # 2 to Sept 2021 SOW add LW.docx,AXIOM SOW 3 Amendment # 2 to Sept 2021 SOW add LW.docx,Amendment,True,--
66243,AXIOM Systems,s3://ml-legal-restricted/contract-docs/66243/AXIOM SOW Amendment #1 to Sept 2021 SOW a12.10.21.docx (002).pdf,AXIOM SOW Amendment #1 to Sept 2021 SOW a12.10.21.docx (002).pdf,Amendment,True,--
66243,AXIOM Systems,s3://ml-legal-restricted/contract-docs/66243/AXIOM SOW Amendment #1 to Sept 2021 SOW add MB_v2 20211117.docx,AXIOM SOW Amendment #1 to Sept 2021 SOW add MB_v2 20211117.docx,Amendment,True,--
77385,Aakirti International Ltd.,s3://ml-legal-restricted/contract-docs/77385/Q_14062023_Aakirti .pdf,Q_14062023_Aakirti .pdf,Quote,True,--
77386,Aakirti International Ltd.,s3://ml-legal-restricted/contract-docs/77386/SA_02062023_Aakirti International Pvt Ltd._Floor Modification work_Nepal_June-19-2023.pdf,SA_02062023_Aakirti International Pvt Ltd._Floor Modification work_Nepal_June-19-2023.pdf,MSA,True,--
76603,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76603/SOW_02112021_SOW#7_Aaryankaraje Associates_Labor Statutory consultancy Services_Pune_05122023.pdf,SOW_02112021_SOW#7_Aaryankaraje Associates_Labor Statutory consultancy Services_Pune_05122023.pdf,SOW,True,--
76602,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76602/SOW_02112021_SOW#6_Aryankaraje Associates_Labor Statutory consultancy Services_Hyderabad_07122022.pdf,SOW_02112021_SOW#6_Aryankaraje Associates_Labor Statutory consultancy Services_Hyderabad_07122022.pdf,SOW,True,--
76601,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76601/SOW#5_Aryankaraje Associates_Labor Statutory consultancy Services_Hyderabad_11.22.2021.pdf,SOW#5_Aryankaraje Associates_Labor Statutory consultancy Services_Hyderabad_11.22.2021.pdf,SOW,True,--
76599,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76599/SOW #4- Aaryankaraje Associates  (Dec  2021).pdf,SOW #4- Aaryankaraje Associates  (Dec  2021).pdf,SOW,True,--
76598,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76598/SOW #3 - Aryankaraje Associates (Jan 27 2020).pdf,SOW #3 - Aryankaraje Associates (Jan 27 2020).pdf,SOW,True,--
76600,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76600/SOW#2 - Aryankaraje Associates - Feb 1 2019.pdf,SOW#2 - Aryankaraje Associates - Feb 1 2019.pdf,SOW,True,--
76597,Aaryankaraje Associates,s3://ml-legal-restricted/contract-docs/76597/SA_Aryankaraje Associates_Cotiviti India Pvt Ltd_Hyd.pdf,SA_Aryankaraje Associates_Cotiviti India Pvt Ltd_Hyd.pdf,MSA,True,--
71117,"Abacus Insights, Inc.",s3://ml-legal-restricted/contract-docs/71117/Dynamics_71117_signed.pdf,Dynamics_71117_signed.pdf,NDA,True,--
72710,Abarca Health LLC,s3://ml-legal-restricted/contract-docs/72710/Abarca Health - Cotiviti - NDA - MS - 08312023 - Dynamics_72710.pdf,Abarca Health - Cotiviti - NDA - MS - 08312023 - Dynamics_72710.pdf,NDA,True,--
72710,Abarca Health LLC,s3://ml-legal-restricted/contract-docs/72710/Dynamics_-_72710_signed.pdf,Dynamics_-_72710_signed.pdf,NDA,True,--
80202,Ability,s3://ml-legal-restricted/contract-docs/80202/Ability_Order Form_06082022_fully executed.pdf,Ability_Order Form_06082022_fully executed.pdf,Quote,True,--
80201,Ability,s3://ml-legal-restricted/contract-docs/80201/Ability_Services Agreement_06012022_Fully executed.pdf,Ability_Services Agreement_06012022_Fully executed.pdf,MSA,True,--
80203,Ability,s3://ml-legal-restricted/contract-docs/80203/Ability_VPN Order Form_11182020_fully executed.pdf,Ability_VPN Order Form_11182020_fully executed.pdf,Quote,True,--
67832,Ability Network,s3://ml-legal-restricted/contract-docs/67832/MNDA_Agreement-Ability Network_16-03-2022 Signature ready Fully Executed.pdf,MNDA_Agreement-Ability Network_16-03-2022 Signature ready Fully Executed.pdf,NDA,True,--
67832,Ability Network,s3://ml-legal-restricted/contract-docs/67832/Mutual Non-Disclosure Agreement - Ability Network.docx,Mutual Non-Disclosure Agreement - Ability Network.docx,NDA,True,--
51956,Ability Network,s3://ml-legal-restricted/contract-docs/51956/Ability - Verscend - Termination Letter for VPN under Verisk - SBC - 041618 - Executed DS 51956.pdf,Ability - Verscend - Termination Letter for VPN under Verisk - SBC - 041618 - Executed DS 51956.pdf,Termination,True,--
51956,Ability Network,s3://ml-legal-restricted/contract-docs/51956/Ability Termination Letter for VPN under Verisk (SBC 04.13.18).docx,Ability Termination Letter for VPN under Verisk (SBC 04.13.18).docx,Termination,True,--
51956,Ability Network,s3://ml-legal-restricted/contract-docs/51956/Ability Termination Letter for VPN under Verisk (SBC 04.13.18)_signed.pdf,Ability Termination Letter for VPN under Verisk (SBC 04.13.18)_signed.pdf,Termination,True,--
52124,Ablebits,s3://ml-legal-restricted/contract-docs/52124/Ablebits Terms of Use.pdf,Ablebits Terms of Use.pdf,Quote,True,--
52124,Ablebits,s3://ml-legal-restricted/contract-docs/52124/Ablebits quote.pdf,Ablebits quote.pdf,Quote,True,--
52124,Ablebits,s3://ml-legal-restricted/contract-docs/52124/Ablebits quote_signed.pdf,Ablebits quote_signed.pdf,Quote,True,--
52124,Ablebits,s3://ml-legal-restricted/contract-docs/52124/RE AbleBits Ultimate Suite Approval (Chip S).msg,RE AbleBits Ultimate Suite Approval (Chip S).msg,Quote,True,--
52124,Ablebits,s3://ml-legal-restricted/contract-docs/52124/RE AbleBits Ultimate Suite Approval (John B).msg,RE AbleBits Ultimate Suite Approval (John B).msg,Quote,True,--
52124,Ablebits,s3://ml-legal-restricted/contract-docs/52124/Verscend PAF_Ablebits_4.30.18.xlsx,Verscend PAF_Ablebits_4.30.18.xlsx,Quote,--,--
59859,Abstrakti Software,s3://ml-legal-restricted/contract-docs/59859/3P - Abstraki - Castellum - CTASK2000151 - Short Form response.msg,3P - Abstraki - Castellum - CTASK2000151 - Short Form response.msg,License Agreement,True,--
59859,Abstrakti Software,s3://ml-legal-restricted/contract-docs/59859/Abstrakti Software (Castellum).pdf,Abstrakti Software (Castellum).pdf,License Agreement,True,--
59859,Abstrakti Software,s3://ml-legal-restricted/contract-docs/59859/Abstrakti-Software_3P_Short_Form_V8.1.xlsx,Abstrakti-Software_3P_Short_Form_V8.1.xlsx,License Agreement,--,--
80206,Accel - KKR,s3://ml-legal-restricted/contract-docs/80206/Accel-KKR_NDA_11022016_fully executed.pdf,Accel-KKR_NDA_11022016_fully executed.pdf,NDA,True,--
76556,Accellion,s3://ml-legal-restricted/contract-docs/76556/Accellion (Kiteworks) Hosted License Order Form_Fully Executed.pdf,Accellion (Kiteworks) Hosted License Order Form_Fully Executed.pdf,Quote,True,--
72217,"Accent Micro Technologies, Inc.",s3://ml-legal-restricted/contract-docs/72217/AMTI Payment Terms for Cisco Switches and Palo Alto -.msg,AMTI Payment Terms for Cisco Switches and Palo Alto -.msg,Quote,True,--
72217,"Accent Micro Technologies, Inc.",s3://ml-legal-restricted/contract-docs/72217/Contract Checklist - AMTI - Cisco and Palo Alto - 6.12.23.docx,Contract Checklist - AMTI - Cisco and Palo Alto - 6.12.23.docx,Quote,True,--
72217,"Accent Micro Technologies, Inc.",s3://ml-legal-restricted/contract-docs/72217/Re Request for Approval AMTI - Cisco and Palo Alto for Philippines.msg,Re Request for Approval AMTI - Cisco and Palo Alto for Philippines.msg,Quote,True,--
72217,"Accent Micro Technologies, Inc.",s3://ml-legal-restricted/contract-docs/72217/Signatory Form.pdf,Signatory Form.pdf,Quote,True,--
76369,Accenture,s3://ml-legal-restricted/contract-docs/76369/ASHS - Cotiviti - AMD - JK - 03262025 - Dynamics_76369.pdf,ASHS - Cotiviti - AMD - JK - 03262025 - Dynamics_76369.pdf,Amendment,True,--
78184,Accenture,s3://ml-legal-restricted/contract-docs/78184/ASHS - Cotiviti - AMD 08 - JK - 01312025 - Dynamics_78184.pdf,ASHS - Cotiviti - AMD 08 - JK - 01312025 - Dynamics_78184.pdf,Amendment,True,--
74851,Accenture,s3://ml-legal-restricted/contract-docs/74851/Accenture State Healthcare Services LLC - Cotiviti - AMD 7 - JK - 06192024 - Dynamics_74851.pdf,Accenture State Healthcare Services LLC - Cotiviti - AMD 7 - JK - 06192024 - Dynamics_74851.pdf,Amendment,True,--
74851,Accenture,s3://ml-legal-restricted/contract-docs/74851/Dynamics_74851_signed.pdf,Dynamics_74851_signed.pdf,Amendment,True,--
72285,Accenture,s3://ml-legal-restricted/contract-docs/72285/Accenture - Cotiviti - Amendment - JK - 07102023 - Dynamics_72285.pdf,Accenture - Cotiviti - Amendment - JK - 07102023 - Dynamics_72285.pdf,Amendment,True,--
72285,Accenture,s3://ml-legal-restricted/contract-docs/72285/Dynamics_72285_signed.pdf,Dynamics_72285_signed.pdf,Amendment,True,--
66241,Accenture,s3://ml-legal-restricted/contract-docs/66241/Accenture - Cotiviti - DUA - JK - 05232022 - Dynamics_66241.pdf,Accenture - Cotiviti - DUA - JK - 05232022 - Dynamics_66241.pdf,DUA,True,--
66241,Accenture,s3://ml-legal-restricted/contract-docs/66241/Accenture DUA redline 12-14-21.docx,Accenture DUA redline 12-14-21.docx,DUA,True,--
66241,Accenture,s3://ml-legal-restricted/contract-docs/66241/Dynamics_-_66241_signed.pdf,Dynamics_-_66241_signed.pdf,DUA,True,--
62880,Accenture,s3://ml-legal-restricted/contract-docs/62880/ACCENTURE STATE HEALTHCARE - Cotiviti - Exhibit5 - JK - 05232022 - Dynamics_62880.pdf,ACCENTURE STATE HEALTHCARE - Cotiviti - Exhibit5 - JK - 05232022 - Dynamics_62880.pdf,Security Addendum/Exhibit,True,--
62880,Accenture,s3://ml-legal-restricted/contract-docs/62880/Dynamics_-_62880_signed.pdf,Dynamics_-_62880_signed.pdf,Security Addendum/Exhibit,True,--
60588,Accenture,s3://ml-legal-restricted/contract-docs/60588/Accenture - Cotiviti - Modification #3 - JK - 07012021 - Dynamics_60588.pdf,Accenture - Cotiviti - Modification #3 - JK - 07012021 - Dynamics_60588.pdf,Security Addendum/Exhibit,True,--
60588,Accenture,s3://ml-legal-restricted/contract-docs/60588/Accenture Security Exhibit Mod clean 6-22-21.docx,Accenture Security Exhibit Mod clean 6-22-21.docx,Security Addendum/Exhibit,True,--
60588,Accenture,s3://ml-legal-restricted/contract-docs/60588/Accenture Security Exhibit Mod redline 10-28-20.docx,Accenture Security Exhibit Mod redline 10-28-20.docx,Security Addendum/Exhibit,True,--
60588,Accenture,s3://ml-legal-restricted/contract-docs/60588/Accenture Security Exhibit Mod redline 4-27-21v2.docx,Accenture Security Exhibit Mod redline 4-27-21v2.docx,Security Addendum/Exhibit,True,--
60588,Accenture,s3://ml-legal-restricted/contract-docs/60588/Mod 3 Cotiviti - Addition of Exhibit D_NE 10.07.2020.docx,Mod 3 Cotiviti - Addition of Exhibit D_NE 10.07.2020.docx,Security Addendum/Exhibit,True,--
60588,Accenture,s3://ml-legal-restricted/contract-docs/60588/Mod 3 Cotiviti - Addition of Exhibit D_NE 10.07.2020.pdf,Mod 3 Cotiviti - Addition of Exhibit D_NE 10.07.2020.pdf,Security Addendum/Exhibit,True,--
58385,Accenture,s3://ml-legal-restricted/contract-docs/58385/Accenture - Cotiviti - Mod 2 pca ext - JK - 01292020 - Dynamics_58385.pdf,Accenture - Cotiviti - Mod 2 pca ext - JK - 01292020 - Dynamics_58385.pdf,Amendment,True,--
58385,Accenture,s3://ml-legal-restricted/contract-docs/58385/Accenture Renewal 2019 12-31-19.pdf,Accenture Renewal 2019 12-31-19.pdf,Amendment,True,--
58385,Accenture,s3://ml-legal-restricted/contract-docs/58385/Dynamics_58385__Please_review_and_sign_your_d_signed.pdf,Dynamics_58385__Please_review_and_sign_your_d_signed.pdf,Amendment,True,--
58385,Accenture,s3://ml-legal-restricted/contract-docs/58385/Dynamics__58385__Please_review_and_sign_your_signed.pdf,Dynamics__58385__Please_review_and_sign_your_signed.pdf,Amendment,True,--
58385,Accenture,s3://ml-legal-restricted/contract-docs/58385/Mod 2 Cotiviti Extension NE 12-13-19 (002).pdf,Mod 2 Cotiviti Extension NE 12-13-19 (002).pdf,Amendment,True,--
58385,Accenture,s3://ml-legal-restricted/contract-docs/58385/Mod 2 Cotiviti Extension NE 12-13-19 (003).pdf,Mod 2 Cotiviti Extension NE 12-13-19 (003).pdf,Amendment,True,--
58338,Accenture,s3://ml-legal-restricted/contract-docs/58338/Accenture - Cotiviti - asst letter - JK - 12162019 - DYnamics 58338.pdf,Accenture - Cotiviti - asst letter - JK - 12162019 - DYnamics 58338.pdf,Letter,True,--
58338,Accenture,s3://ml-legal-restricted/contract-docs/58338/Accenture State Healthcare Services LLC (TMHP) Letter.docx.pdf,Accenture State Healthcare Services LLC (TMHP) Letter.docx.pdf,Letter,True,--
58338,Accenture,s3://ml-legal-restricted/contract-docs/58338/TMHP Accenture - Signed Cotiviti Letter 2019 12 16.html,TMHP Accenture - Signed Cotiviti Letter 2019 12 16.html,Letter,--,--
55947,Accenture,s3://ml-legal-restricted/contract-docs/55947/Accenture State Healthcare Svcs - Modification #1 (Aug 01 2017).pdf,Accenture State Healthcare Svcs - Modification #1 (Aug 01 2017).pdf,Amendment,True,--
55945,Accenture,s3://ml-legal-restricted/contract-docs/55945/Accenture - Cotiviti SubK Agmt (Jan 2017)[CURRENT].pdf,Accenture - Cotiviti SubK Agmt (Jan 2017)[CURRENT].pdf,MSA,True,--
55946,Accenture,s3://ml-legal-restricted/contract-docs/55946/BAA - ACS (March 2012)[CURRENT].pdf,BAA - ACS (March 2012)[CURRENT].pdf,BAA,True,--
75779,Accenture,s3://ml-legal-restricted/contract-docs/75779/Dynamics_75779_signed.pdf,Dynamics_75779_signed.pdf,NDA,True,--
62605,Accenture,"s3://ml-legal-restricted/contract-docs/62605/Cotiviti, Inc. SOW POC Name Change Mod 4 NE 8-17-21.pdf","Cotiviti, Inc. SOW POC Name Change Mod 4 NE 8-17-21.pdf",Amendment,True,--
80552,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/80552/Dynamics_80552_signed.pdf,Dynamics_80552_signed.pdf,Quote,True,--
75364,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/75364/Dynamics_75364_signed.pdf,Dynamics_75364_signed.pdf,BAA,True,--
68871,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/68871/2.5.2025 Adam to Group Approving.msg,2.5.2025 Adam to Group Approving.msg,Other,True,--
68871,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/68871/Dynamics_-_68871_signed.pdf,Dynamics_-_68871_signed.pdf,Other,True,--
68871,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/68871/Eliza Corporation Access Novation Agreement Fully Executed.pdf,Eliza Corporation Access Novation Agreement Fully Executed.pdf,Other,True,--
78708,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/78708/12.14.4.1 Access (Eliza)_Signed 7-1-2015.pdf,12.14.4.1 Access (Eliza)_Signed 7-1-2015.pdf,MSA,True,--
68248,"Access Information Intermediate Holdings, LLC",s3://ml-legal-restricted/contract-docs/68248/Dynamics_-_68248_signed.pdf,Dynamics_-_68248_signed.pdf,NDA,True,--
77806,Access Programs Australia Ltd,s3://ml-legal-restricted/contract-docs/77806/Access EAP contract.pdf,Access EAP contract.pdf,MSA,True,--
80210,Access San Diego,s3://ml-legal-restricted/contract-docs/80210/Access_Contract_Platinum Circle_03172014_fully executed.pdf,Access_Contract_Platinum Circle_03172014_fully executed.pdf,Other,True,--
80209,Access San Diego,s3://ml-legal-restricted/contract-docs/80209/Access_Amendment to Contract_01212014_fully executed.pdf,Access_Amendment to Contract_01212014_fully executed.pdf,Amendment,True,--
80207,Access San Diego,s3://ml-legal-restricted/contract-docs/80207/Access_Contract_10222013_fully executed.pdf,Access_Contract_10222013_fully executed.pdf,Other,True,--
79440,Accion Labs,s3://ml-legal-restricted/contract-docs/79440/Accion Labs-Talix-Edifecs_Assignment and Amendment Agreement_Edifecs Approved 24April2024_Fully Executed.pdf,Accion Labs-Talix-Edifecs_Assignment and Amendment Agreement_Edifecs Approved 24April2024_Fully Executed.pdf,Amendment,True,--
79439,Accion Labs,s3://ml-legal-restricted/contract-docs/79439/Accion Labs_Edifecs - SOW_(Edifecs Clean 25April2024)_Fully Executed.pdf,Accion Labs_Edifecs - SOW_(Edifecs Clean 25April2024)_Fully Executed.pdf,SOW,True,--
79438,Accion Labs,s3://ml-legal-restricted/contract-docs/79438/AccionLabs MSA 04-21-21 (5).pdf,AccionLabs MSA 04-21-21 (5).pdf,MSA,True,--
80212,Accordion Partners LLC,s3://ml-legal-restricted/contract-docs/80212/Accordion_Edifecs_EL Addendum_04142022_fully executed.pdf,Accordion_Edifecs_EL Addendum_04142022_fully executed.pdf,Addendum,True,--
80211,Accordion Partners LLC,s3://ml-legal-restricted/contract-docs/80211/Accordion Partners_NDA_11192020_fully executed.pdf,Accordion Partners_NDA_11192020_fully executed.pdf,NDA,True,--
55070,"Accounting Principals, Parker+Lynch, Ajilon (formerly Benchmark Search Group, Inc)",s3://ml-legal-restricted/contract-docs/55070/55070 - Accounting Principals - AMD to TEMP SOW -  Joseph Vollano - 4.4.19.docx.pdf,55070 - Accounting Principals - AMD to TEMP SOW -  Joseph Vollano - 4.4.19.docx.pdf,Amendment,True,--
55070,"Accounting Principals, Parker+Lynch, Ajilon (formerly Benchmark Search Group, Inc)",s3://ml-legal-restricted/contract-docs/55070/55070 - Accounting Principals - AMD to TEMP SOW -  Joseph Vollano - Mar 28 2019.docx,55070 - Accounting Principals - AMD to TEMP SOW -  Joseph Vollano - Mar 28 2019.docx,Amendment,True,--
55070,"Accounting Principals, Parker+Lynch, Ajilon (formerly Benchmark Search Group, Inc)",s3://ml-legal-restricted/contract-docs/55070/Amendment to SoW - Accounting Principal - Joseph Vollano - 3.25.19.docx,Amendment to SoW - Accounting Principal - Joseph Vollano - 3.25.19.docx,Amendment,True,--
55070,"Accounting Principals, Parker+Lynch, Ajilon (formerly Benchmark Search Group, Inc)","s3://ml-legal-restricted/contract-docs/55070/Approval Needed - Temp Contract Extension - Vollano, Joseph - (F. Morgan) - 3.25.19.pdf","Approval Needed - Temp Contract Extension - Vollano, Joseph - (F. Morgan) - 3.25.19.pdf",Amendment,True,--
55070,"Accounting Principals, Parker+Lynch, Ajilon (formerly Benchmark Search Group, Inc)",s3://ml-legal-restricted/contract-docs/55070/SoW - Accounting Principals - Joseph Vollano - 12.26.18 (004).docx.pdf,SoW - Accounting Principals - Joseph Vollano - 12.26.18 (004).docx.pdf,Amendment,True,--
79477,Accounting Solutions Partners,s3://ml-legal-restricted/contract-docs/79477/AccountingSolutionsPartners_Client Agreement_02032021_Fully executed.pdf,AccountingSolutionsPartners_Client Agreement_02032021_Fully executed.pdf,Consulting Agreement,True,--
80216,"Accuity, Inc",s3://ml-legal-restricted/contract-docs/80216/EDIFecs Inc 2386303.pdf,EDIFecs Inc 2386303.pdf,Quote,True,--
80215,"Accuity, Inc",s3://ml-legal-restricted/contract-docs/80215/Edifecs Release and Settlement 6.21.11.pdf,Edifecs Release and Settlement 6.21.11.pdf,Other,True,--
80214,"Accuity, Inc",s3://ml-legal-restricted/contract-docs/80214/EDIFecs Commerce Electronic Payments File 3-11-03.pdf,EDIFecs Commerce Electronic Payments File 3-11-03.pdf,License Agreement,True,--
69060,Accurate Background LLC,s3://ml-legal-restricted/contract-docs/69060/Accurate Cotiviti Participation Agreement.docx,Accurate Cotiviti Participation Agreement.docx,Addendum,True,--
69060,Accurate Background LLC,s3://ml-legal-restricted/contract-docs/69060/Accurate Cotiviti Participation Agreement_Final.pdf,Accurate Cotiviti Participation Agreement_Final.pdf,Addendum,True,--
69060,Accurate Background LLC,s3://ml-legal-restricted/contract-docs/69060/Accurate PUR Review 2022.07.pdf,Accurate PUR Review 2022.07.pdf,Addendum,--,--
69060,Accurate Background LLC,"s3://ml-legal-restricted/contract-docs/69060/Accurate Participation Agreement - Cotiviti GOV Services, LLC and Cotiviti Canada Corp.pdf","Accurate Participation Agreement - Cotiviti GOV Services, LLC and Cotiviti Canada Corp.pdf",Addendum,True,--
